	A549	CAL-12T	Calu-3	DMS153	DMS53	DMS79	H128	H1299	H1355	H1417	H1437_plex_8	H1437_plex_9	H1650	H1666	H1703	H1734	H1781	H1792	H1944	H1975	H2073_plex_6	H2073_plex_9	H209_plex_1	H209_plex_9	H2106	H2228	H2342	H23	H2405	H3122	H358	H441	H446	H460	H524	H526	H661	H69	H82	H838	HCC15	HCC44	HCC78	HCC827	Lou-NH91
ACO1_R713	nan	nan	nan	nan	-0.287942462858	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.56271067436	nan	-0.447588191685	nan	nan	nan	-0.613636549499	nan	nan	nan	nan	-0.719522218253	0.163306246926	nan	nan	-0.861132502226	nan	nan	-0.583047330022	nan	nan	-0.633771111759	1.38739271246	-0.40178476463	-1.7515736178	nan	0.448165359439	nan	-0.370882645864	nan	-0.654449465006
ACTBL2_R63	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.602880175401	nan	nan	nan	nan	nan	nan	nan	nan	-1.21916983755	nan	nan	nan	-1.36253080745	nan	nan	nan	nan	nan	nan	2.04181485655	nan	nan	nan	nan	nan	-1.23915228962	nan	nan
ACTG1_R28	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.789197745287	nan	nan	nan	nan	nan	nan	nan	nan	-1.30793178655	nan	nan	nan	-1.18750477078	nan	nan	nan	nan	nan	nan	1.8122893308	nan	nan	nan	nan	nan	-1.59031557764	nan	nan
ADAM9_R772	0.571321975209	-0.624020625375	0.123632263135	nan	nan	nan	nan	1.86933038665	0.357626510191	nan	-3.07652651415	nan	0.730667996661	1.52143026935	1.48724829968	1.250960492	-0.58888289988	1.59766098436	0.84672756142	1.9311487284	-0.971828405649	nan	nan	nan	-0.779623176565	1.30442341115	-0.43613814502	0.494382851999	0.417470881372	0.352027188964	2.82822889989	1.75244472585	nan	2.19614285788	nan	nan	3.78373436045	nan	nan	nan	-1.12720257257	-0.845505489357	-0.338233772613	3.15223225041	-0.228138265567
ADAR_R114	nan	nan	0.500476355827	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.798134387663	nan	nan	nan	nan	nan	nan	1.92741382753	nan	nan	nan	nan	-0.55113006438	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.40986209665	nan
ADAR_R26	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.256688889727	nan	1.80091486455	nan	nan	nan	-0.693126477817	nan	nan	nan	nan	-0.444701292309	-0.127517458668	nan	nan	0.0790985068566	nan	nan	nan	nan	nan	nan	1.78040683741	nan	nan	nan	0.149727215443	nan	0.445952454511	nan	-2.22529809277
ADAR_R91	nan	nan	0.719194762347	-3.33131132114	nan	-1.07485008687	-1.72363500247	1.15970143164	nan	-1.98296175562	nan	1.83139779609	2.28982121251	nan	0.667363465489	0.810636262537	1.28970609695	nan	1.86008862675	2.35462973787	-0.383138710059	2.21569705814	-1.49750037714	1.11697157428	-0.133732352787	0.358660435677	0.120968150105	nan	nan	0.140862651702	2.10760325156	nan	nan	1.55035677444	-1.91537518791	nan	2.39883196267	nan	nan	1.16271719982	0.220061766087	nan	0.150769071141	1.6419642117	-1.31836147792
ADNP_R296	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.177679547724	nan	nan	nan	nan	nan	nan	nan	nan	-0.636959572528	nan	nan	nan	-0.876307042363	nan	nan	nan	nan	nan	nan	1.89611306005	nan	nan	nan	nan	nan	-1.034200685	nan	nan
ADO_R28	2.72847736005	0.565664682378	2.96972757285	-3.49018631687	-6.16809854195	0.727469498006	0.686744739532	-1.44620551737	1.95366500012	-1.82849105134	-2.76100256905	0.527432018406	-2.48692635468	0.00897687544642	1.8570601328	1.88897098623	-2.01538212004	1.25744815847	0.754768530027	2.08826338626	0.0	-1.54430732102	0.524909088118	2.19275228266	1.26451418463	0.109102686846	1.19204322862	4.49415982649	1.69740297964	1.54557146661	2.96338532622	-2.61956099149	-1.71389837463	3.02351194861	-2.67154648525	-0.515436362209	2.2104329743	-2.17498160979	-1.41837870648	-1.19414577783	-0.852190962846	1.439119203	1.39069204181	3.71650702456	0.439550015041
AHDC1_R891	1.56962225165	nan	0.989165552487	nan	-1.00358457915	nan	nan	2.10824152	-0.982872308944	nan	nan	nan	1.84559537917	nan	0.967775711892	1.85767558544	1.40860546553	0.195350422989	1.07483711856	2.21002305768	-1.54937743658	nan	nan	nan	2.89744990524	0.0959016355889	-0.163888876461	0.840381770051	nan	1.80963758226	2.43604311514	1.24446917546	0.821147212968	1.0353572213	nan	-1.41199923886	2.01609759651	-0.463608472244	-0.670955442439	nan	0.267610296043	nan	-0.826420331691	0.946240793098	-2.12116964446
AHNAK2_R327	nan	nan	0.90602263195	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.76637325519	nan	3.40876354332	nan	nan	nan	nan	3.17113011605	0.554572223727	nan	nan	nan	2.7963533209	nan	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.23307050235	nan	nan	4.46908847833	0.615975075709
AHNAK2_R344	1.87204046701	nan	-0.427158967979	nan	nan	nan	nan	nan	0.705897776351	nan	nan	nan	0.208988921434	nan	nan	nan	nan	-0.0838204266922	nan	2.41831502359	nan	nan	nan	nan	0.703098012644	nan	nan	0.902566294227	nan	nan	nan	1.76559191994	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.06501417185	nan
AHNAK_R149	nan	nan	nan	nan	-1.86251894354	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.80779074386	nan	nan	-1.89007890521	nan	-1.75554908166	-2.6374698156	nan	nan	nan	nan	nan	nan
AHNAK_R270	nan	nan	nan	nan	-4.47990286379	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.14296639471	nan	nan	nan	nan	nan	-3.76013021624	nan	nan	nan	nan	nan	-3.00194195982	nan	nan	nan	nan	nan	-3.80035304585	nan	nan	-2.15015464912	nan	-3.63723054433	-4.1275386648	nan	-2.98114272998	nan	nan	nan	-3.83924614671
AHNAK_R330	nan	nan	nan	nan	-7.10928936542	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.09827919407	nan	nan	nan	nan	nan	-4.04310732964	nan	nan	nan	nan	nan	-3.86763891814	nan	nan	nan	nan	nan	-5.16369779155	nan	nan	-3.6414295377	nan	-4.31601547559	-4.80461230028	nan	-3.45595570128	nan	nan	nan	-3.53553630171
AHNAK_R556	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.645705950216	nan	nan	nan	nan	nan	-2.7244745063	nan	nan	nan	nan	nan	-1.94155777844	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.79950586935	nan	nan	nan	-2.13113607112
AIMP2_R26	1.405431517	-2.28915364751	1.29751348306	-4.41151444405	-1.00385373146	nan	nan	0.907443293401	0.0598900176848	nan	-3.78339417576	0.079308555764	0.935033191116	-0.283211154769	0.457939134596	0.513286565361	0.167413243005	1.82275734868	0.07423002324	1.86880656778	-1.64181071919	1.15230534758	nan	0.360244109417	0.5160665632	-0.330273839372	-0.704151435676	0.254269959107	-2.06391085473	-0.506718748619	0.52382109701	1.04070595555	-1.36871584458	1.68413752474	nan	-2.24607487586	2.20310836182	-1.60014603134	-2.27021517262	0.202078913233	-0.666928933762	-2.83728995571	-0.927338012885	2.06799905269	-1.87659921352
AIMP2_R33	nan	nan	nan	nan	-2.18526690257	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.96891049084	nan	nan	-1.64294233259	nan	-1.9179957594	-2.55656168623	nan	nan	nan	nan	nan	nan
AKAP8L_R171	2.72235930328	0.18074618941	1.48953465448	-1.16522600952	-1.22287823797	0.350775528287	0.16353578544	2.73377695837	0.642762018387	0.157148570478	-1.18515536613	1.16103579462	1.88025374619	2.7765088358	1.03537459882	1.76832523775	0.954872001355	1.40319311829	1.64648308766	1.90989277307	-0.54266901415	2.0740337011	0.246397579405	1.84995972863	0.680961680811	0.533347006321	-0.190696233695	1.65732019568	0.659839439667	0.748051656997	1.79073729182	2.02250837823	-1.21491625689	2.22829317323	-0.148589527862	-0.407027053589	3.08867951518	-0.164666106441	-0.694363882404	1.63266961228	-0.50668380916	0.765988752776	-0.106926566916	1.80581435448	-1.73438792451
AKAP8L_R179	2.49987269912	nan	nan	-1.57670958456	-1.27785409228	nan	nan	2.84244089217	0.218961506804	nan	nan	0.563197774208	nan	nan	0.883463011842	1.76850619794	0.499626378333	1.36952706107	0.525352356589	nan	-0.977426855248	1.86944878654	nan	0.987611831092	nan	-0.0561368742023	-0.771456256876	1.32712471174	nan	-0.000133780221079	1.42091749693	1.17079030085	-0.999870309832	2.3868819172	nan	-1.20742892163	3.59146035516	-0.313521263418	-1.58114120964	1.12368834003	-1.03903538908	nan	-0.554271233576	nan	-2.22751330366
AKAP8L_R185	2.90512347719	nan	1.89331848857	nan	-1.23030074212	0.273383514238	0.595265694769	2.17798916463	0.731167557335	0.455880237555	nan	nan	2.44894758937	nan	nan	1.5433671265	0.724343463303	1.5262508724	1.48821071031	2.18235995714	nan	nan	-0.061324815688	nan	1.66358568639	0.386139881587	nan	2.08619494032	nan	0.770221329309	1.38431411982	1.46400751936	-0.497212372039	1.68015456439	0.45340056157	-0.737859041058	3.29011248075	0.865094287551	-0.0522118551669	nan	nan	nan	-0.281774149271	1.82838479446	nan
AKAP8L_R208	0.478838617868	nan	nan	-3.7787683857	-1.11613058068	-1.23297097514	-1.52706724543	2.25109768423	-0.361503557291	-1.66547753189	nan	0.692079489552	nan	nan	1.5557494027	1.51469844603	-0.502435365701	-0.181533951896	0.903495729172	nan	-0.0135956604295	1.52996287369	-1.62222760078	1.19393824635	nan	-1.41611348333	0.213351668052	0.0138294895527	nan	-0.590200860183	1.29673613194	0.516544332535	-0.622587436676	1.49425246033	-1.33631022397	0.758806874887	1.41421732448	1.00733386589	0.29790594325	1.29271828968	-0.180219972843	nan	-1.80176090642	nan	-1.79337785128
AKAP8L_R237	nan	nan	0.88810075455	-3.59088395817	-1.17279482667	-1.72903905534	-1.70969471122	1.54803067314	nan	-2.02147825354	nan	0.225766883399	1.52915009106	nan	1.15554587269	0.381260115608	-0.0777147006908	nan	1.30860624065	1.43614098125	-1.51146281995	-0.0506321991433	-1.28025377795	0.576795320862	1.22307214974	-1.08422522799	-0.849721333512	nan	nan	-1.01402068857	0.831227180493	nan	-1.38248036554	1.32941275557	-1.68507245473	0.122489838899	2.29985074236	-0.295228302497	-0.507761347118	-0.324938405115	-1.27069723475	nan	-1.77639293694	1.82270283712	-1.72738675549
AKAP8_R109	2.82134612083	nan	1.41557304197	nan	-0.383407361367	nan	nan	2.15213306645	1.41996443663	nan	nan	nan	1.2351495909	nan	nan	1.6628673366	nan	0.993810250826	1.00214118555	2.14472421864	nan	nan	nan	nan	1.68853512738	nan	nan	2.12737055679	nan	nan	2.034059826	2.46895955809	-0.708567406299	2.15256670304	nan	-0.70306144948	nan	-0.194546977569	-0.0464060509914	nan	nan	nan	nan	2.03811188593	nan
AKAP8_R188	1.18049801327	-0.603518475557	0.75056622878	-5.65975135535	-0.883515064019	-1.59685456154	-2.01221698737	1.96305425374	-1.32163085322	-1.93930672819	-2.53968294865	0.30245187083	0.596672581382	2.05141776831	0.718810567591	0.400946459701	0.107487594222	0.69469427194	-0.372267129358	1.37796865868	-1.68164993614	0.212373837055	-1.3693552593	0.481994967051	0.138814744269	-0.906473078573	-1.34822940029	0.177427761897	-0.576292736152	-1.19533109465	0.826169066684	1.01805397229	-1.68197161809	2.0658826758	-2.02440648559	-1.88791905189	2.16732195866	-1.56972344744	-2.01762527134	1.18301103322	-0.580276431268	-0.0178073333131	-0.726787464596	1.46534767928	-2.11838433613
AKAP8_R233	-0.413497572647	-2.86295138439	0.947600582387	nan	-1.26262094025	nan	nan	2.21846948479	0.213732857938	nan	-3.3745330388	nan	0.873550046577	-0.68776116105	0.409841872361	2.03545169766	-0.171850641329	-0.115157227258	2.10192184875	1.64912842402	-1.52996549215	nan	nan	nan	1.02849765417	-1.15678834621	-0.669135017505	1.0335175947	-1.60882207812	-0.482326519136	1.63450950185	0.45796845123	-1.55241878266	2.44007577857	nan	-1.40363347428	2.01195071114	-1.18260363442	-0.934011370839	nan	-1.2341497878	-2.10325209027	-1.46910515218	2.13780202368	-2.48977402458
AKT1S1_R51	1.82423157702	nan	0.697122511913	-2.98167107053	-1.31466645196	nan	nan	2.64623796144	0.313752422868	nan	nan	0.185680354981	0.254432246578	nan	1.60965322774	1.2446379402	0.822309571907	0.848334021793	0.644124870638	1.73397257752	-0.915888995973	2.31485859395	nan	0.966738794467	0.369142250182	-0.417645299235	-0.358163865236	1.76349428207	nan	0.0821774878251	2.38907103824	1.17477444418	-1.17434103233	2.51038309729	nan	-2.18031313352	3.50426648299	-1.54764760148	-3.09369582929	0.340225773183	-0.73544031114	nan	-1.12879777703	2.4928323609	-1.60545966366
ALB_R281	3.74465225078	nan	nan	nan	nan	nan	nan	nan	1.94260071677	nan	nan	nan	nan	nan	nan	nan	nan	1.97569172826	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.1110328539	nan	nan	nan	1.40783838403	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
ALB_R34	3.63523297213	0.73965867639	nan	2.20444176592	0.422667619339	1.46396680326	1.77400611377	nan	3.29995627283	1.50636064296	0.224790070826	1.79485956723	nan	4.35497850281	2.08555228431	nan	nan	3.24034999925	nan	nan	0.390868068008	2.32821883996	1.47183783035	3.48122868257	nan	nan	0.698059135366	3.90742304031	3.12752891977	nan	nan	2.69470398538	0.305944233266	nan	1.65960930604	-0.855111814179	nan	-1.70287165106	-0.268421683098	2.88246884888	1.56512816199	2.30331660422	nan	nan	0.841094545224
ALDH2_R172	2.27663467523	nan	nan	nan	nan	nan	nan	nan	-1.46854312865	nan	nan	nan	nan	nan	nan	nan	nan	1.2659335558	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.152574667064	nan	nan	nan	0.252716541225	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
ALKBH5_R359	nan	nan	nan	nan	-1.25303162046	nan	nan	1.4466233756	nan	nan	nan	nan	nan	nan	nan	1.00448454155	nan	nan	0.625456448475	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.52372113342	nan	-1.32661567642	1.43244372695	nan	-0.698288201277	nan	-0.953361025341	-1.26967692278	nan	nan	nan	nan	nan	nan
ALMS1_R2668	nan	nan	0.353314731921	nan	-2.38047350542	nan	nan	1.35582929368	nan	nan	nan	nan	0.82624335415	nan	nan	0.165262691001	nan	nan	-0.405417878409	1.71849951129	nan	nan	nan	nan	0.846879388077	nan	nan	nan	nan	nan	0.90140961709	nan	-1.71792343638	2.31825186342	nan	-1.97304149466	nan	-0.989278776051	-2.74763941866	nan	nan	nan	nan	1.06059904088	nan
ALYREF_R197	3.59537674857	0.601404115205	1.60206161733	-2.00291942759	0.415140174829	0.976992735544	1.15427842026	5.19234842612	0.952452130971	1.20532166513	0.447784969419	3.95059974672	2.59053285332	3.60290455999	2.13709635371	3.04458415829	1.42230106789	2.56658651694	2.9862740264	3.5020197746	-0.358202305079	2.84303628867	1.68588000265	4.13648470412	3.46213328334	1.04265805206	-0.26443437593	3.02346868168	1.18829943455	1.03954641004	4.24327058846	3.38130092313	-1.43871803124	5.17021094994	-0.115421369004	0.6242088267	4.5531866535	-1.22253663272	-0.975723051422	2.83233249686	0.458522875772	1.63311716845	0.552926254033	4.12507395536	-1.40667254615
ALYREF_R204	1.12415480509	-1.64831793507	0.60414972094	-3.70495387308	-0.656572806084	-0.436506270736	-0.828541660958	1.52451697456	-1.05276995767	-0.825557320746	-2.39872622191	1.20493716657	0.342575616528	0.731471852782	0.221957109401	-0.336576389982	-0.474445442572	1.11404122006	-0.2304020743	0.818269717942	-1.54205978177	1.05695234245	0.235558030303	1.33754275659	0.387397490137	-0.780332778529	-1.92172349464	0.637874818763	-0.79770140287	-0.977512701032	1.56321455359	1.49866152759	-1.66760962097	1.74350866799	-1.81262472313	-0.0910065743108	1.85224435995	-2.52889869026	-1.67603336702	0.910444169261	-0.644404689884	-1.40763389831	-0.836925033026	1.85015219038	-3.01565076102
ALYREF_R38	3.80436201646	0.573687074616	3.47820610734	-2.41605583217	2.08389409352	0.764532478574	0.678878930962	4.59941359585	0.389920468819	1.08553917051	0.487244599079	4.08600185443	3.31042376001	3.30554613241	3.42155766084	1.99222612358	1.70849089015	3.50041949561	2.0901839229	3.57796223288	0.208169028579	3.41301691482	0.854137872464	3.0282980954	3.53103321055	1.12172542311	0.717757775442	3.1992991298	0.948791742381	1.33643437685	4.06063490043	3.52939419604	0.207342830134	5.32146979518	-0.705019244005	1.20130962463	5.25349524632	-1.75224538369	-0.263939527013	3.94851530037	1.1753607431	1.74603094869	1.34650381021	4.55277901838	-0.280255327172
ALYREF_R50	2.50316857959	0.771941154489	2.21963081593	-3.74232198076	-0.100505625764	-0.0448393096214	-0.0933752983871	3.69890524581	-0.223675172111	-0.0640097367592	0.0099349219963	2.13381034555	1.84455518042	3.18416909069	1.91649723272	1.31751666541	0.71105901471	2.12050787632	0.733134711247	2.51100379791	-0.983218154053	2.08706037133	-0.0249238163982	1.38770609384	2.1417767961	0.6949106299	-0.799118299624	1.41909052888	1.44447883163	0.294029214613	2.13695260304	2.31903547466	-0.753817441277	3.53030144279	-0.740801055411	0.0391824823605	3.87919186727	-1.37303054506	-1.70195828228	1.98542111667	0.271893911768	1.10403735915	0.171258088969	3.33416413691	-1.61645831993
ALYREF_R58	nan	nan	1.2843091872	nan	nan	-0.231984107024	0.533913450948	nan	nan	0.111197922863	nan	nan	1.46772234877	nan	nan	nan	nan	nan	nan	1.8230442412	nan	nan	-0.240899964159	nan	1.91022690711	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.664745249502	nan	nan	nan	nan	nan	nan	nan	nan	2.6910521144	nan
ALYREF_R63	1.76103751519	-2.96044597198	1.30754378435	-4.98700527645	-0.233415959862	-1.89779870313	-1.63142834961	2.56621542276	-0.497485115536	-1.78910540823	-3.10300252731	1.17508538267	1.30795843569	-0.855778519311	1.57311923815	0.868836639926	0.900871077545	1.58047469809	1.24591469694	1.50535398086	-0.685477399197	0.133630824479	-1.68842200588	0.314121686211	1.82723841552	0.124599145917	-0.363309218265	1.40309878157	-2.55899150429	0.369582028359	3.09808766715	2.56555809926	-1.35592488788	2.48680930498	-2.41879536968	0.726187530474	3.00799990405	-1.5110778598	-0.557506339363	0.394557482623	-0.148175909593	-2.96003157552	-0.278704030339	2.72619123325	-1.34684770444
ALYREF_R71	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.96759473079	nan	0.746325944812	nan	nan	nan	-0.374375140466	nan	nan	nan	nan	-0.120899006401	0.306785888493	nan	nan	0.110439221491	nan	nan	nan	nan	nan	nan	2.81742392629	nan	nan	nan	0.517916032021	nan	-0.439101783737	nan	-1.06244741521
AMPD2_R99	0.977618839689	nan	-1.4393464543	nan	-2.07826281276	nan	nan	nan	-0.786467157606	nan	nan	nan	-1.10493614744	nan	nan	nan	nan	0.186658038682	nan	0.228658621996	nan	nan	nan	nan	-0.102492626266	nan	nan	1.53603513517	nan	nan	nan	0.254620188717	-2.42334981627	nan	nan	-1.02951163774	nan	-2.8234768954	-2.61817569113	nan	nan	nan	nan	1.20017979279	nan
ANGEL2_R44	nan	nan	1.05993367317	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.21096527055	nan	nan	nan	nan	nan	nan	2.01660345926	nan	nan	nan	nan	1.17953026241	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.21792616131	nan
